pessoa_nome;pessoa_endereco;loja_nome;loja_endereco;distancia_km
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Express";"Av. Brasil, 3849, Vila Rica, São Paulo - SP - 43536-617";"356,7700"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Centro";"Rua Direita, 2101, São Cristóvão, Salvador - BA - 27282-203";"1811,9705"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"MegaStore Express";"Rua José Bonifácio, 3018, Cidade Nova, Curitiba - PR - 70319-317";"2686,5308"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Shopping";"Rua Direita, 1772, Jardim América, São Paulo - SP - 87407-632";"350,0021"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"MegaStore Express";"Av. Goiás, 4725, Estoril, Porto Alegre - RS - 62454-476";"541,1553"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Centro";"Av. Goiás, 1929, Centro, Porto Alegre - RS - 19772-705";"536,5345"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Premium";"Av. João Pessoa, 1335, Centro, São Paulo - SP - 66659-700";"337,9003"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Shopping";"Av. Brasil, 3495, Jardim Europa, Belo Horizonte - MG - 52879-896";"840,2782"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Centro";"Av. da Praia, 1799, Centro, Curitiba - PR - 27187-567";"10,6442"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Centro";"Av. João Pessoa, 3983, Estoril, Curitiba - PR - 25253-384";"2,9694"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Outlet";"Rua Primeiro de Maio, 178, Industrial, Belo Horizonte - MG - 66012-918";"833,8481"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Premium";"Praça da Sé, 3483, Vila Rica, Curitiba - PR - 12042-816";"11,7776"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Premium";"Av. da Praia, 2560, São Cristóvão, Porto Alegre - RS - 29222-663";"534,1821"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Centro";"Praça da Sé, 1888, Boa Vista, Salvador - BA - 29532-598";"1796,5366"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Centro";"Rua Direita, 3801, Jardim Europa, São Paulo - SP - 92897-400";"350,0021"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Express";"Av. João Pessoa, 4815, Vila Rica, Rio de Janeiro - RJ - 90909-962";"685,5418"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Premium";"Av. Goiás, 3582, Santa Mônica, Belo Horizonte - MG - 43508-735";"837,6459"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Centro";"Av. Goiás, 3376, Jardim América, Curitiba - PR - 31826-968";"13,1896"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Outlet";"Rua José Bonifácio, 3490, Vila Rica, Rio de Janeiro - RJ - 71148-651";"680,1022"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Shopping";"Av. Goiás, 2359, Vila Rica, Salvador - BA - 52899-727";"1555,2789"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Outlet";"Av. da Praia, 742, Santa Mônica, São Paulo - SP - 55580-343";"331,0378"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Premium";"Rua José Bonifácio, 3163, São Cristóvão, São Paulo - SP - 21882-343";"361,6321"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Express";"Rua José Bonifácio, 3136, Industrial, Salvador - BA - 82368-562";"1807,3105"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"MegaStore Outlet";"Rua Marechal Floriano, 3499, Industrial, Belo Horizonte - MG - 19219-493";"841,5543"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Express";"Rua Direita, 4671, Jardim Europa, Rio de Janeiro - RJ - 42088-953";"733,1598"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Shopping";"Av. da Praia, 1087, Cidade Nova, Salvador - BA - 23883-191";"1798,9846"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Outlet";"Av. da Praia, 4141, Centro, Porto Alegre - RS - 15925-331";"539,5001"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Express";"Rua Direita, 4223, São Cristóvão, Salvador - BA - 30923-308";"1811,9705"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Premium";"Av. da Praia, 132, Santa Mônica, Porto Alegre - RS - 10629-648";"536,5263"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Premium";"Rua Marechal Floriano, 179, Jardim Europa, Rio de Janeiro - RJ - 67992-402";"683,6125"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Premium";"Av. João Pessoa, 1165, Santa Mônica, Salvador - BA - 68866-847";"1832,2075"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Centro";"Rua Direita, 375, Centro, Curitiba - PR - 79719-887";"10,6442"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Shopping";"Av. Goiás, 3014, Centro, Salvador - BA - 59743-353";"1794,8637"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Outlet";"Av. da Praia, 2338, Jardim Europa, Belo Horizonte - MG - 79608-549";"840,2782"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Express";"Av. Brasil, 4550, Jardim Europa, Porto Alegre - RS - 64330-876";"532,9627"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Shopping";"Av. Paulista, 1463, Santa Mônica, Rio de Janeiro - RJ - 11791-768";"626,1793"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Outlet";"Av. da Praia, 4748, Centro, Salvador - BA - 53078-295";"1794,8199"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"MegaStore Shopping";"Av. Paulista, 3547, Santa Mônica, Curitiba - PR - 45074-775";"5,9752"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Centro";"Av. Brasil, 4926, Boa Vista, Porto Alegre - RS - 58515-612";"533,8137"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Outlet";"Rua Primeiro de Maio, 511, Santa Mônica, Curitiba - PR - 59677-738";"6,9359"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"MegaStore Centro";"Av. João Pessoa, 70, Boa Vista, Belo Horizonte - MG - 55581-619";"836,4416"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Centro";"Av. Paulista, 3464, Santa Mônica, Salvador - BA - 41373-671";"1803,3537"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"MegaStore Centro";"Rua José Bonifácio, 3107, Santa Mônica, Curitiba - PR - 30858-533";"11,1742"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Centro";"Rua Marechal Floriano, 4261, Boa Vista, Porto Alegre - RS - 46255-124";"512,9547"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Express";"Rua Direita, 2512, Estoril, São Paulo - SP - 65485-211";"344,2219"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Express";"Av. da Praia, 3346, Vila Rica, Salvador - BA - 72246-512";"1794,4484"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Premium";"Rua Direita, 1676, Santa Mônica, Porto Alegre - RS - 50039-668";"533,2473"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Unidade Outlet";"Rua Marechal Floriano, 4433, São Cristóvão, Belo Horizonte - MG - 28695-443";"841,5543"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Express";"Rua Direita, 2487, Cidade Nova, Rio de Janeiro - RJ - 22188-907";"686,8630"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"MegaStore Premium";"Rua Primeiro de Maio, 2918, Jardim Europa, Curitiba - PR - 48698-712";"8,2067"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Shopping";"Rua Direita, 4878, Jardim América, Belo Horizonte - MG - 38232-239";"827,9426"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"MegaStore Centro";"Av. Goiás, 4318, Cidade Nova, Curitiba - PR - 77497-622";"11,7776"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"MegaStore Outlet";"Rua Direita, 456, Jardim América, Curitiba - PR - 36330-938";"11,7776"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"MegaStore Centro";"Rua Marechal Floriano, 497, Jardim América, São Paulo - SP - 84893-353";"376,8203"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Shopping";"Rua Primeiro de Maio, 3093, Centro, Salvador - BA - 21998-578";"1809,6226"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Express";"Praça da Sé, 1885, Jardim Europa, Porto Alegre - RS - 10404-480";"533,3254"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Premium";"Rua Marechal Floriano, 2022, Santa Mônica, Belo Horizonte - MG - 23831-829";"841,5543"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Shopping";"Praça da Sé, 3085, Estoril, Curitiba - PR - 25441-412";"11,7776"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Outlet";"Rua Direita, 2399, Centro, São Paulo - SP - 76908-721";"349,9710"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Loja Outlet";"Av. Brasil, 4659, Cidade Nova, Salvador - BA - 92230-592";"1798,9846"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Shopping";"Av. Brasil, 3938, Cidade Nova, Porto Alegre - RS - 73503-789";"532,9627"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Ponto de Venda Centro";"Av. Brasil, 3297, Santa Mônica, São Paulo - SP - 88093-467";"346,4289"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Outlet";"Av. Paulista, 4385, São Cristóvão, Rio de Janeiro - RJ - 89505-855";"685,2750"
"Mariana Gomes";"Rua São João, 1013, Barra da Tijuca, Curitiba - PR - 56313-209";"Filial Express";"Praça da Sé, 4199, Santa Mônica, Curitiba - PR - 52163-944";"11,7776"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"MegaStore Shopping";"Rua Direita, 4532, Industrial, Salvador - BA - 96088-292";"984,4506"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Shopping";"Rua Marechal Floriano, 664, Industrial, Belo Horizonte - MG - 94718-480";"13,1164"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Centro";"Av. Goiás, 3547, Boa Vista, São Paulo - SP - 96021-880";"488,7099"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Outlet";"Rua Primeiro de Maio, 4332, Jardim Europa, Rio de Janeiro - RJ - 89454-431";"339,8770"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Outlet";"Av. João Pessoa, 4134, Industrial, Belo Horizonte - MG - 91955-239";"4,2327"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Shopping";"Praça da Sé, 1490, Jardim América, Belo Horizonte - MG - 44437-275";"0,8394"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Express";"Av. João Pessoa, 4069, Jardim América, Salvador - BA - 60696-715";"1893,5210"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Express";"Av. Paulista, 3360, Cidade Nova, Curitiba - PR - 67263-526";"816,7038"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Express";"Av. Brasil, 265, Vila Rica, Rio de Janeiro - RJ - 74715-351";"328,3761"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"MegaStore Shopping";"Rua Primeiro de Maio, 4913, Industrial, Porto Alegre - RS - 12239-546";"1344,3802"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Express";"Av. Paulista, 2141, Jardim América, Rio de Janeiro - RJ - 25833-530";"326,8436"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Shopping";"Rua Direita, 2037, Santa Mônica, Porto Alegre - RS - 12184-133";"1338,1716"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"MegaStore Premium";"Rua Marechal Floriano, 2237, Estoril, Salvador - BA - 48333-446";"966,1242"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Outlet";"Rua José Bonifácio, 4827, Centro, São Paulo - SP - 87114-549";"486,7797"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Express";"Av. da Praia, 4425, Cidade Nova, São Paulo - SP - 85287-158";"507,9038"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Ponto de Venda Outlet";"Rua Marechal Floriano, 3266, Vila Rica, Rio de Janeiro - RJ - 28998-401";"327,3712"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Outlet";"Av. Brasil, 4363, São Cristóvão, Curitiba - PR - 79704-384";"1120,6962"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Shopping";"Rua Primeiro de Maio, 584, Centro, Curitiba - PR - 96845-846";"824,7720"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"MegaStore Express";"Av. Paulista, 4736, Cidade Nova, Salvador - BA - 86467-840";"975,4490"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Premium";"Av. Paulista, 2636, Jardim Europa, Salvador - BA - 66695-793";"975,4490"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Shopping";"Av. Paulista, 4485, Vila Rica, Rio de Janeiro - RJ - 52118-520";"316,7690"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Ponto de Venda Centro";"Rua Direita, 200, Jardim Europa, Curitiba - PR - 80016-948";"816,7038"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Express";"Praça da Sé, 2215, São Cristóvão, Curitiba - PR - 75665-892";"820,5761"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Express";"Av. da Praia, 2616, Centro, Belo Horizonte - MG - 61220-847";"4,2282"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"MegaStore Centro";"Rua Primeiro de Maio, 775, Cidade Nova, São Paulo - SP - 49885-210";"483,5280"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Premium";"Rua Marechal Floriano, 1594, Vila Rica, Rio de Janeiro - RJ - 72783-244";"325,0219"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Shopping";"Av. Paulista, 4901, Vila Rica, Salvador - BA - 51307-333";"975,4490"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Premium";"Av. Paulista, 4806, Jardim América, Rio de Janeiro - RJ - 20122-758";"326,8436"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Express";"Av. Paulista, 2628, Santa Mônica, Rio de Janeiro - RJ - 25785-465";"292,0210"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Ponto de Venda Outlet";"Rua Direita, 3673, Industrial, São Paulo - SP - 45233-382";"486,6366"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Express";"Av. Brasil, 4772, Vila Rica, Belo Horizonte - MG - 94206-670";"3,9134"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Outlet";"Av. Brasil, 737, Estoril, Porto Alegre - RS - 39791-859";"1334,8282"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Express";"Av. Goiás, 2828, Jardim Europa, Curitiba - PR - 79150-343";"821,7889"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Outlet";"Rua Direita, 4474, Centro, São Paulo - SP - 95416-100";"486,6467"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"MegaStore Outlet";"Rua Direita, 729, Boa Vista, Salvador - BA - 84876-218";"984,4506"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Express";"Av. João Pessoa, 2561, Vila Rica, Salvador - BA - 53827-722";"974,0449"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Express";"Av. Brasil, 3849, Vila Rica, São Paulo - SP - 43536-617";"483,2740"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Centro";"Rua Direita, 2101, São Cristóvão, Salvador - BA - 27282-203";"983,9155"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"MegaStore Express";"Rua José Bonifácio, 3018, Cidade Nova, Curitiba - PR - 70319-317";"2121,2776"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Loja Shopping";"Rua Direita, 1772, Jardim América, São Paulo - SP - 87407-632";"486,6366"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"MegaStore Express";"Av. Goiás, 4725, Estoril, Porto Alegre - RS - 62454-476";"1339,9273"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Centro";"Av. Goiás, 1929, Centro, Porto Alegre - RS - 19772-705";"1338,6521"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Premium";"Av. João Pessoa, 1335, Centro, São Paulo - SP - 66659-700";"591,4985"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Filial Shopping";"Av. Brasil, 3495, Jardim Europa, Belo Horizonte - MG - 52879-896";"14,9634"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Centro";"Av. da Praia, 1799, Centro, Curitiba - PR - 27187-567";"817,8741"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Ponto de Venda Centro";"Av. João Pessoa, 3983, Estoril, Curitiba - PR - 25253-384";"825,7833"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Outlet";"Rua Primeiro de Maio, 178, Industrial, Belo Horizonte - MG - 66012-918";"5,4958"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Ponto de Venda Premium";"Praça da Sé, 3483, Vila Rica, Curitiba - PR - 12042-816";"816,7038"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Ponto de Venda Premium";"Av. da Praia, 2560, São Cristóvão, Porto Alegre - RS - 29222-663";"1335,8273"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Ponto de Venda Centro";"Praça da Sé, 1888, Boa Vista, Salvador - BA - 29532-598";"968,6518"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Unidade Centro";"Rua Direita, 3801, Jardim Europa, São Paulo - SP - 92897-400";"486,6366"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Ponto de Venda Express";"Av. João Pessoa, 4815, Vila Rica, Rio de Janeiro - RJ - 90909-962";"333,4164"
"Renata Santos";"Rua das Flores, 2471, Copacabana, Belo Horizonte - MG - 93597-886";"Ponto de Venda Premium";"Av. Goiás, 3582, Santa Mônica, Belo Horizonte - MG - 43508-735";"12,2054"
